bank,hospital,house,school,supermarket
2.0,1.0,0.0,1.0,0.0
3.0,7.0,3.0,7.0,0.0
18.0,10.0,39.0,34.0,0.0
21.0,11.0,38.0,38.0,0.0
4.0,4.0,15.0,9.0,0.0
2.0,1.0,0.0,2.0,1.0
3.0,0.0,1.0,2.0,2.0
4.0,1.0,1.0,3.0,2.0
4.0,1.0,1.0,3.0,2.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
5.0,4.0,31.0,22.0,0.0
39.0,10.0,137.0,91.0,13.0
57.0,12.0,210.0,126.0,19.0
39.0,6.0,152.0,76.0,13.0
9.0,2.0,47.0,17.0,3.0
2.0,2.0,1.0,0.0,0.0
2.0,2.0,2.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,5.0,2.0,8.0,0.0
5.0,6.0,4.0,11.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,1.0
2.0,1.0,0.0,2.0,1.0
2.0,1.0,0.0,3.0,1.0
4.0,0.0,0.0,2.0,2.0
3.0,0.0,0.0,2.0,1.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
3.0,0.0,21.0,20.0,2.0
25.0,9.0,63.0,51.0,8.0
42.0,10.0,122.0,65.0,14.0
18.0,4.0,62.0,25.0,4.0
4.0,1.0,25.0,8.0,3.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
4.0,5.0,4.0,8.0,0.0
2.0,3.0,2.0,6.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,1.0
2.0,2.0,1.0,9.0,2.0
3.0,2.0,8.0,12.0,2.0
2.0,2.0,4.0,4.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,3.0,6.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,2.0,2.0,5.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
17.0,6.0,8.0,19.0,3.0
18.0,6.0,15.0,21.0,3.0
7.0,2.0,6.0,7.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
17.0,9.0,22.0,25.0,3.0
18.0,10.0,24.0,26.0,3.0
8.0,4.0,14.0,10.0,0.0
2.0,1.0,0.0,5.0,1.0
4.0,1.0,0.0,6.0,1.0
4.0,1.0,0.0,4.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,4.0,11.0,6.0,2.0
3.0,4.0,14.0,7.0,2.0
4.0,1.0,0.0,4.0,1.0
3.0,1.0,0.0,3.0,0.0
3.0,2.0,0.0,3.0,0.0
2.0,0.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,2.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,3.0,0.0
2.0,2.0,0.0,3.0,0.0
2.0,2.0,0.0,3.0,0.0
3.0,1.0,0.0,2.0,0.0
3.0,1.0,0.0,2.0,0.0
3.0,1.0,0.0,2.0,0.0
4.0,3.0,10.0,4.0,0.0
17.0,6.0,17.0,11.0,0.0
2.0,0.0,8.0,2.0,0.0
3.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,3.0,0.0
2.0,2.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
20.0,7.0,24.0,20.0,0.0
21.0,7.0,29.0,19.0,0.0
18.0,4.0,18.0,13.0,0.0
3.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
8.0,3.0,12.0,14.0,0.0
16.0,5.0,13.0,14.0,0.0
2.0,1.0,4.0,3.0,0.0
3.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,2.0,0.0
3.0,1.0,0.0,9.0,0.0
5.0,1.0,0.0,9.0,0.0
5.0,1.0,0.0,9.0,0.0
3.0,0.0,1.0,4.0,0.0
16.0,3.0,12.0,17.0,1.0
6.0,0.0,5.0,9.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,1.0,0.0,4.0,0.0
15.0,5.0,12.0,17.0,3.0
15.0,5.0,13.0,18.0,3.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,3.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,0.0,0.0
5.0,1.0,0.0,10.0,0.0
5.0,2.0,0.0,10.0,0.0
2.0,1.0,0.0,4.0,0.0
20.0,8.0,15.0,20.0,1.0
27.0,8.0,30.0,32.0,1.0
25.0,6.0,22.0,25.0,1.0
2.0,0.0,3.0,4.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,2.0,1.0,5.0,0.0
18.0,9.0,14.0,21.0,3.0
18.0,10.0,14.0,21.0,3.0
3.0,1.0,3.0,4.0,1.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,1.0
2.0,1.0,0.0,2.0,1.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
6.0,5.0,12.0,10.0,0.0
23.0,8.0,26.0,24.0,1.0
15.0,4.0,17.0,15.0,0.0
3.0,5.0,3.0,4.0,0.0
3.0,5.0,4.0,6.0,0.0
2.0,1.0,0.0,3.0,1.0
2.0,1.0,0.0,2.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,1.0,5.0,0.0
2.0,0.0,1.0,5.0,0.0
2.0,1.0,0.0,3.0,1.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,5.0,21.0,0.0
9.0,5.0,25.0,46.0,3.0
7.0,3.0,29.0,19.0,2.0
5.0,5.0,7.0,7.0,1.0
11.0,5.0,8.0,9.0,3.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,1.0
2.0,0.0,1.0,5.0,0.0
2.0,0.0,1.0,5.0,0.0
10.0,7.0,18.0,53.0,3.0
26.0,12.0,59.0,78.0,5.0
28.0,14.0,73.0,84.0,8.0
12.0,4.0,45.0,28.0,3.0
14.0,7.0,19.0,17.0,4.0
14.0,7.0,20.0,18.0,4.0
13.0,0.0,12.0,7.0,4.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,5.0,0.0
2.0,1.0,0.0,5.0,0.0
16.0,3.0,15.0,10.0,3.0
16.0,2.0,16.0,10.0,3.0
2.0,1.0,0.0,2.0,0.0
21.0,9.0,33.0,70.0,5.0
24.0,10.0,62.0,46.0,7.0
8.0,3.0,33.0,24.0,3.0
2.0,1.0,0.0,2.0,0.0
6.0,2.0,13.0,9.0,3.0
13.0,3.0,15.0,13.0,4.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,5.0,0.0
2.0,1.0,0.0,5.0,0.0
16.0,4.0,29.0,18.0,4.0
16.0,4.0,27.0,17.0,4.0
5.0,0.0,9.0,4.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
3.0,1.0,3.0,11.0,0.0
3.0,1.0,3.0,13.0,0.0
4.0,2.0,3.0,5.0,2.0
2.0,0.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,4.0,0.0
3.0,1.0,1.0,4.0,0.0
2.0,2.0,1.0,2.0,0.0
2.0,2.0,0.0,2.0,0.0
9.0,2.0,22.0,12.0,3.0
9.0,2.0,22.0,11.0,3.0
2.0,1.0,0.0,2.0,0.0
3.0,1.0,2.0,10.0,0.0
3.0,1.0,3.0,13.0,0.0
4.0,2.0,3.0,6.0,2.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,4.0,0.0
3.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,2.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
9.0,2.0,13.0,20.0,2.0
6.0,2.0,11.0,18.0,2.0
4.0,0.0,4.0,13.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
3.0,0.0,9.0,8.0,0.0
9.0,2.0,16.0,23.0,2.0
9.0,2.0,14.0,25.0,2.0
4.0,1.0,6.0,12.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
4.0,1.0,0.0,2.0,1.0
4.0,1.0,0.0,2.0,1.0
4.0,0.0,0.0,1.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
3.0,0.0,4.0,7.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
4.0,1.0,0.0,2.0,1.0
4.0,1.0,0.0,2.0,1.0
4.0,1.0,0.0,1.0,1.0
3.0,0.0,0.0,4.0,1.0
3.0,0.0,0.0,5.0,1.0
2.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,5.0,1.0
3.0,0.0,0.0,5.0,1.0
3.0,3.0,25.0,21.0,0.0
13.0,4.0,44.0,26.0,0.0
17.0,3.0,31.0,20.0,2.0
2.0,0.0,6.0,6.0,0.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,3.0,0.0,3.0,0.0
2.0,3.0,0.0,3.0,0.0
2.0,2.0,0.0,2.0,0.0
8.0,4.0,28.0,19.0,0.0
22.0,5.0,51.0,33.0,2.0
38.0,10.0,58.0,57.0,6.0
29.0,7.0,38.0,47.0,6.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,3.0,0.0,3.0,0.0
2.0,3.0,0.0,3.0,0.0
2.0,2.0,0.0,3.0,0.0
2.0,1.0,1.0,2.0,1.0
2.0,1.0,1.0,2.0,1.0
4.0,1.0,20.0,11.0,0.0
31.0,7.0,34.0,42.0,6.0
26.0,7.0,33.0,45.0,5.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
4.0,2.0,0.0,13.0,0.0
4.0,2.0,0.0,10.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,1.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
4.0,2.0,0.0,13.0,0.0
4.0,2.0,0.0,9.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,0.0
5.0,2.0,13.0,20.0,1.0
35.0,11.0,41.0,59.0,3.0
43.0,11.0,55.0,79.0,3.0
8.0,4.0,16.0,29.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,2.0,1.0
3.0,1.0,0.0,5.0,1.0
3.0,1.0,0.0,4.0,1.0
10.0,2.0,8.0,20.0,4.0
11.0,4.0,9.0,30.0,4.0
6.0,2.0,5.0,12.0,2.0
9.0,3.0,23.0,34.0,2.0
43.0,13.0,57.0,129.0,6.0
45.0,13.0,61.0,125.0,4.0
13.0,3.0,22.0,67.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,1.0
3.0,1.0,0.0,5.0,1.0
3.0,1.0,0.0,5.0,1.0
11.0,4.0,9.0,33.0,4.0
11.0,4.0,12.0,33.0,4.0
9.0,4.0,6.0,19.0,4.0
2.0,2.0,5.0,26.0,1.0
9.0,3.0,23.0,58.0,3.0
9.0,3.0,27.0,53.0,2.0
2.0,1.0,6.0,27.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,6.0,1.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,6.0,1.0
2.0,1.0,0.0,6.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,6.0,0.0
4.0,1.0,0.0,6.0,0.0
4.0,0.0,0.0,6.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
3.0,1.0,0.0,4.0,0.0
4.0,1.0,0.0,6.0,0.0
4.0,1.0,0.0,6.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
3.0,2.0,2.0,8.0,0.0
3.0,2.0,2.0,7.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
3.0,2.0,2.0,8.0,0.0
3.0,2.0,2.0,8.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
4.0,2.0,2.0,2.0,0.0
8.0,3.0,6.0,11.0,2.0
16.0,5.0,3.0,18.0,2.0
7.0,1.0,1.0,7.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,1.0,4.0,0.0
3.0,2.0,1.0,5.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
4.0,2.0,2.0,4.0,0.0
4.0,3.0,12.0,8.0,0.0
32.0,11.0,36.0,32.0,2.0
29.0,10.0,37.0,31.0,3.0
15.0,5.0,10.0,16.0,3.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,2.0,0.0
3.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
6.0,3.0,10.0,8.0,0.0
16.0,5.0,36.0,20.0,3.0
24.0,9.0,40.0,24.0,1.0
2.0,3.0,10.0,7.0,1.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,2.0,0.0
3.0,1.0,0.0,2.0,0.0
3.0,1.0,0.0,3.0,0.0
2.0,0.0,0.0,3.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,1.0,0.0
7.0,1.0,10.0,14.0,0.0
14.0,10.0,16.0,29.0,0.0
14.0,10.0,11.0,24.0,0.0
3.0,1.0,0.0,5.0,0.0
3.0,1.0,0.0,6.0,0.0
3.0,0.0,0.0,4.0,0.0
2.0,1.0,10.0,3.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0
2.0,0.0,0.0,3.0,1.0
2.0,0.0,0.0,3.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
10.0,2.0,9.0,14.0,0.0
13.0,8.0,16.0,26.0,0.0
13.0,8.0,9.0,23.0,0.0
3.0,1.0,0.0,6.0,0.0
3.0,1.0,0.0,6.0,0.0
3.0,0.0,0.0,4.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
6.0,2.0,24.0,12.0,1.0
7.0,2.0,31.0,18.0,1.0
3.0,2.0,19.0,13.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
15.0,2.0,27.0,15.0,1.0
24.0,5.0,42.0,30.0,3.0
23.0,6.0,30.0,29.0,3.0
4.0,2.0,7.0,7.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,3.0,4.0,0.0
2.0,1.0,3.0,4.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,5.0,3.0,0.0
17.0,4.0,14.0,17.0,2.0
18.0,4.0,12.0,15.0,2.0
2.0,2.0,5.0,5.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,8.0,5.0,0.0
2.0,1.0,7.0,4.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
3.0,2.0,0.0,1.0,0.0
2.0,2.0,0.0,0.0,0.0
3.0,0.0,7.0,8.0,2.0
16.0,5.0,25.0,27.0,3.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
4.0,2.0,22.0,9.0,0.0
11.0,3.0,44.0,15.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
8.0,5.0,29.0,23.0,1.0
18.0,8.0,28.0,26.0,1.0
4.0,0.0,15.0,6.0,0.0
2.0,0.0,1.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,2.0,0.0,1.0,0.0
3.0,2.0,0.0,1.0,0.0
3.0,2.0,0.0,1.0,0.0
2.0,2.0,3.0,11.0,0.0
41.0,13.0,55.0,55.0,11.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
38.0,11.0,77.0,44.0,3.0
37.0,11.0,95.0,55.0,3.0
15.0,5.0,57.0,34.0,0.0
26.0,12.0,45.0,40.0,4.0
27.0,15.0,55.0,48.0,4.0
21.0,7.0,25.0,29.0,3.0
2.0,0.0,1.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0
2.0,2.0,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,2.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
27.0,8.0,48.0,59.0,10.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,3.0,0.0
3.0,0.0,0.0,4.0,0.0
3.0,1.0,9.0,5.0,0.0
33.0,10.0,51.0,37.0,3.0
38.0,12.0,76.0,56.0,3.0
9.0,6.0,37.0,30.0,0.0
3.0,2.0,14.0,7.0,0.0
14.0,12.0,37.0,30.0,2.0
22.0,13.0,37.0,35.0,3.0
5.0,4.0,16.0,18.0,3.0
2.0,1.0,0.0,7.0,1.0
2.0,1.0,0.0,5.0,0.0
3.0,1.0,0.0,1.0,0.0
4.0,5.0,13.0,9.0,0.0
4.0,6.0,7.0,7.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,4.0,0.0
3.0,2.0,12.0,9.0,0.0
3.0,2.0,18.0,14.0,0.0
3.0,3.0,12.0,12.0,0.0
2.0,1.0,0.0,7.0,1.0
2.0,1.0,0.0,5.0,0.0
16.0,5.0,6.0,22.0,2.0
18.0,7.0,11.0,29.0,4.0
13.0,4.0,8.0,21.0,4.0
3.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,1.0,1.0,3.0,0.0
3.0,1.0,1.0,3.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,4.0,0.0
11.0,5.0,4.0,15.0,2.0
18.0,7.0,10.0,24.0,4.0
10.0,3.0,7.0,15.0,4.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,3.0,0.0
3.0,1.0,0.0,0.0,0.0
4.0,2.0,1.0,3.0,0.0
5.0,2.0,2.0,6.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,1.0,3.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,0.0,1.0,3.0,0.0
3.0,1.0,1.0,2.0,0.0
3.0,1.0,1.0,3.0,0.0
3.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,3.0,0.0
5.0,2.0,2.0,6.0,0.0
5.0,2.0,2.0,6.0,0.0
5.0,2.0,2.0,6.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
3.0,1.0,1.0,2.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,6.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,5.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,0.0,2.0,1.0,0.0
3.0,2.0,0.0,2.0,1.0
3.0,2.0,0.0,2.0,1.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,0.0,6.0,0.0
2.0,1.0,0.0,6.0,0.0
2.0,1.0,0.0,6.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,2.0,2.0,0.0,0.0
4.0,1.0,1.0,3.0,0.0
4.0,1.0,1.0,3.0,0.0
2.0,1.0,0.0,1.0,1.0
3.0,2.0,0.0,2.0,1.0
3.0,2.0,0.0,2.0,1.0
2.0,1.0,0.0,3.0,1.0
2.0,1.0,1.0,6.0,1.0
2.0,1.0,1.0,6.0,1.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
5.0,2.0,1.0,3.0,0.0
4.0,2.0,1.0,3.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,6.0,1.0
2.0,1.0,1.0,6.0,1.0
2.0,1.0,1.0,6.0,1.0
9.0,4.0,17.0,19.0,2.0
12.0,5.0,26.0,20.0,2.0
12.0,4.0,22.0,14.0,2.0
2.0,2.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
8.0,4.0,14.0,18.0,1.0
12.0,4.0,25.0,23.0,2.0
11.0,4.0,17.0,9.0,2.0
4.0,3.0,0.0,5.0,0.0
4.0,3.0,0.0,5.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,4.0,0.0
