bank,lat,lng
63.0,22.945,113.35700000000001
65.0,22.945,113.37700000000001
26.0,22.945,113.397
14.0,22.945,113.417
11.0,22.945,113.43700000000001
35.0,22.945,113.65700000000001
46.0,22.945,113.677
10.0,22.945,113.697
24.0,22.945,113.917
33.0,22.945,113.93700000000001
8.0,22.945,113.95700000000001
7.0,22.945,113.99700000000001
6.0,22.945,114.137
6.0,22.945,114.157
7.0,22.945,115.617
21.0,22.945,115.637
12.0,22.945,115.657
5.0,22.965,112.037
6.0,22.965,112.117
6.0,22.965,112.137
7.0,22.965,112.937
9.0,22.965,112.957
9.0,22.965,112.977
17.0,22.965,112.997
27.0,22.965,113.017
10.0,22.965,113.037
7.0,22.965,113.057
33.0,22.965,113.077
49.0,22.965,113.097
18.0,22.965,113.117
15.0,22.965,113.137
11.0,22.965,113.157
12.0,22.965,113.217
27.0,22.965,113.237
5.0,22.965,113.297
20.0,22.965,113.317
17.0,22.965,113.337
21.0,22.965,113.357
11.0,22.965,113.377
6.0,22.965,113.397
6.0,22.965,113.417
11.0,22.965,113.437
10.0,22.965,113.477
12.0,22.965,113.497
14.0,22.965,113.677
8.0,22.965,113.697
9.0,22.965,113.717
5.0,22.965,113.737
6.0,22.965,113.877
5.0,22.965,113.897
15.0,22.965,113.917
11.0,22.965,113.937
26.0,22.965,113.977
46.0,22.965,113.997
20.0,22.965,114.017
9.0,22.965,114.037
6.0,22.965,114.057
14.0,22.965,114.137
12.0,22.965,114.15700000000001
7.0,22.965,114.23700000000001
9.0,22.965,114.697
23.0,22.965,114.71700000000001
15.0,22.965,114.73700000000001
27.0,22.965,115.31700000000001
40.0,22.965,115.337
14.0,22.965,115.35700000000001
10.0,22.965,115.637
7.0,22.985,112.59700000000001
16.0,22.985,112.99700000000001
23.0,22.985,113.01700000000001
9.0,22.985,113.037
11.0,22.985,113.057
10.0,22.985,113.07700000000001
34.0,22.985,113.09700000000001
55.0,22.985,113.117
47.0,22.985,113.137
16.0,22.985,113.15700000000001
5.0,22.985,113.21700000000001
5.0,22.985,113.29700000000001
16.0,22.985,113.31700000000001
10.0,22.985,113.337
16.0,22.985,113.35700000000001
10.0,22.985,113.37700000000001
5.0,22.985,113.45700000000001
6.0,22.985,113.477
6.0,22.985,113.49700000000001
10.0,22.985,113.59700000000001
11.0,22.985,113.617
9.0,22.985,113.697
17.0,22.985,113.71700000000001
35.0,22.985,113.73700000000001
37.0,22.985,113.757
7.0,22.985,113.85700000000001
17.0,22.985,113.87700000000001
11.0,22.985,113.897
15.0,22.985,113.93700000000001
5.0,22.985,113.95700000000001
7.0,22.985,113.977
28.0,22.985,113.99700000000001
15.0,22.985,114.01700000000001
7.0,22.985,114.037
6.0,22.985,114.057
7.0,22.985,114.237
7.0,22.985,114.317
6.0,22.985,114.437
7.0,22.985,114.457
11.0,22.985,114.697
41.0,22.985,114.717
24.0,22.985,114.737
8.0,22.985,115.317
27.0,22.985,115.337
10.0,22.985,115.357
7.0,22.985,116.177
5.0,22.985,116.197
7.0,23.005,113.017
7.0,23.005,113.037
14.0,23.005,113.057
30.0,23.005,113.077
82.0,23.005,113.097
114.0,23.005,113.117
68.0,23.005,113.137
31.0,23.005,113.157
6.0,23.005,113.177
5.0,23.005,113.197
7.0,23.005,113.217
7.0,23.005,113.297
14.0,23.005,113.317
16.0,23.005,113.337
24.0,23.005,113.357
18.0,23.005,113.377
9.0,23.005,113.397
11.0,23.005,113.617
11.0,23.005,113.657
14.0,23.005,113.677
6.0,23.005,113.697
19.0,23.005,113.717
64.0,23.005,113.737
96.0,23.005,113.757
32.0,23.005,113.777
12.0,23.005,113.797
5.0,23.005,113.837
17.0,23.005,113.857
25.0,23.005,113.877
10.0,23.005,113.897
13.0,23.005,113.937
15.0,23.005,113.957
13.0,23.005,113.977
10.0,23.005,114.077
16.0,23.005,114.097
20.0,23.005,114.31700000000001
15.0,23.005,114.337
7.0,23.005,114.35700000000001
11.0,23.005,114.697
11.0,23.005,114.71700000000001
5.0,23.005,116.177
10.0,23.025,112.43700000000001
24.0,23.025,112.45700000000001
13.0,23.025,112.477
7.0,23.025,112.917
7.0,23.025,113.037
17.0,23.025,113.057
26.0,23.025,113.07700000000001
90.0,23.025,113.09700000000001
145.0,23.025,113.117
89.0,23.025,113.137
50.0,23.025,113.15700000000001
24.0,23.025,113.177
22.0,23.025,113.197
15.0,23.025,113.21700000000001
5.0,23.025,113.23700000000001
22.0,23.025,113.29700000000001
38.0,23.025,113.31700000000001
27.0,23.025,113.337
18.0,23.025,113.35700000000001
6.0,23.025,113.37700000000001
6.0,23.025,113.397
5.0,23.025,113.45700000000001
5.0,23.025,113.677
7.0,23.025,113.697
26.0,23.025,113.71700000000001
66.0,23.025,113.73700000000001
108.0,23.025,113.757
61.0,23.025,113.777
41.0,23.025,113.79700000000001
13.0,23.025,113.81700000000001
11.0,23.025,113.837
5.0,23.025,113.85700000000001
12.0,23.025,113.95700000000001
17.0,23.025,113.977
7.0,23.025,113.99700000000001
11.0,23.025,114.07700000000001
17.0,23.025,114.09700000000001
8.0,23.025,114.117
10.0,23.025,114.317
20.0,23.025,114.337
26.0,23.025,114.357
6.0,23.025,114.377
11.0,23.025,116.277
22.0,23.025,116.29700000000001
7.0,23.025,116.31700000000001
5.0,23.045,112.177
12.0,23.045,112.437
49.0,23.045,112.457
54.0,23.045,112.477
27.0,23.045,112.497
8.0,23.045,112.917
6.0,23.045,112.957
8.0,23.045,113.037
25.0,23.045,113.057
26.0,23.045,113.077
49.0,23.045,113.097
58.0,23.045,113.117
73.0,23.045,113.137
64.0,23.045,113.157
21.0,23.045,113.177
16.0,23.045,113.197
26.0,23.045,113.297
29.0,23.045,113.317
11.0,23.045,113.337
10.0,23.045,113.357
5.0,23.045,113.377
6.0,23.045,113.417
5.0,23.045,113.457
13.0,23.045,113.577
9.0,23.045,113.597
11.0,23.045,113.657
5.0,23.045,113.677
6.0,23.045,113.697
28.0,23.045,113.717
42.0,23.045,113.737
62.0,23.045,113.757
62.0,23.045,113.777
21.0,23.045,113.797
16.0,23.045,113.817
6.0,23.045,113.837
6.0,23.045,113.877
5.0,23.045,113.897
11.0,23.045,114.35700000000001
6.0,23.045,114.37700000000001
13.0,23.045,114.417
6.0,23.045,114.43700000000001
16.0,23.045,116.297
5.0,23.065,110.657
5.0,23.065,110.677
7.0,23.065,111.997
7.0,23.065,112.017
9.0,23.065,112.417
22.0,23.065,112.43700000000001
45.0,23.065,112.45700000000001
63.0,23.065,112.477
47.0,23.065,112.49700000000001
10.0,23.065,112.51700000000001
6.0,23.065,112.837
6.0,23.065,112.85700000000001
6.0,23.065,112.95700000000001
25.0,23.065,113.037
23.0,23.065,113.057
8.0,23.065,113.07700000000001
21.0,23.065,113.09700000000001
27.0,23.065,113.117
42.0,23.065,113.137
43.0,23.065,113.15700000000001
5.0,23.065,113.197
18.0,23.065,113.21700000000001
20.0,23.065,113.23700000000001
11.0,23.065,113.257
32.0,23.065,113.277
36.0,23.065,113.29700000000001
15.0,23.065,113.31700000000001
10.0,23.065,113.337
5.0,23.065,113.35700000000001
5.0,23.065,113.37700000000001
12.0,23.065,113.51700000000001
9.0,23.065,113.537
7.0,23.065,113.57700000000001
11.0,23.065,113.65700000000001
8.0,23.065,113.697
14.0,23.065,113.71700000000001
19.0,23.065,113.73700000000001
16.0,23.065,113.757
14.0,23.065,113.777
11.0,23.065,113.79700000000001
6.0,23.065,113.81700000000001
12.0,23.065,113.85700000000001
17.0,23.065,113.87700000000001
6.0,23.065,113.95700000000001
5.0,23.065,113.977
5.0,23.065,113.99700000000001
13.0,23.065,114.01700000000001
8.0,23.065,114.037
8.0,23.065,114.377
57.0,23.065,114.397
73.0,23.065,114.417
17.0,23.065,114.437
5.0,23.065,115.977
6.0,23.085,111.99700000000001
5.0,23.085,112.117
16.0,23.085,112.497
9.0,23.085,112.517
11.0,23.085,112.777
5.0,23.085,112.957
11.0,23.085,112.977
8.0,23.085,112.997
7.0,23.085,113.017
9.0,23.085,113.097
8.0,23.085,113.117
10.0,23.085,113.137
10.0,23.085,113.157
14.0,23.085,113.177
9.0,23.085,113.197
24.0,23.085,113.217
38.0,23.085,113.237
65.0,23.085,113.257
114.0,23.085,113.277
82.0,23.085,113.297
68.0,23.085,113.317
35.0,23.085,113.337
9.0,23.085,113.357
12.0,23.085,113.377
6.0,23.085,113.417
9.0,23.085,113.437
19.0,23.085,113.457
6.0,23.085,113.477
5.0,23.085,113.497
14.0,23.085,113.517
13.0,23.085,113.537
9.0,23.085,113.657
9.0,23.085,113.717
12.0,23.085,113.737
6.0,23.085,113.797
15.0,23.085,113.817
6.0,23.085,113.837
16.0,23.085,113.857
17.0,23.085,113.877
5.0,23.085,113.897
5.0,23.085,113.917
14.0,23.085,113.937
14.0,23.085,113.957
12.0,23.085,114.37700000000001
52.0,23.085,114.397
69.0,23.085,114.417
26.0,23.085,114.43700000000001
10.0,23.085,114.45700000000001
5.0,23.105,112.137
5.0,23.105,112.777
7.0,23.105,112.917
8.0,23.105,112.93700000000001
7.0,23.105,112.977
5.0,23.105,112.99700000000001
5.0,23.105,113.057
6.0,23.105,113.07700000000001
17.0,23.105,113.09700000000001
48.0,23.105,113.117
43.0,23.105,113.137
28.0,23.105,113.15700000000001
49.0,23.105,113.177
33.0,23.105,113.197
15.0,23.105,113.21700000000001
66.0,23.105,113.23700000000001
134.0,23.105,113.257
144.0,23.105,113.277
108.0,23.105,113.29700000000001
150.0,23.105,113.31700000000001
67.0,23.105,113.337
37.0,23.105,113.35700000000001
16.0,23.105,113.37700000000001
15.0,23.105,113.397
18.0,23.105,113.417
26.0,23.105,113.43700000000001
37.0,23.105,113.45700000000001
17.0,23.105,113.477
17.0,23.105,113.537
16.0,23.105,113.557
8.0,23.105,113.57700000000001
14.0,23.105,113.59700000000001
23.0,23.105,113.617
11.0,23.105,113.65700000000001
6.0,23.105,113.677
6.0,23.105,113.697
5.0,23.105,113.71700000000001
17.0,23.105,113.79700000000001
24.0,23.105,113.81700000000001
22.0,23.105,113.837
30.0,23.105,113.85700000000001
19.0,23.105,113.87700000000001
5.0,23.105,114.377
34.0,23.105,114.397
62.0,23.105,114.417
21.0,23.105,114.437
14.0,23.105,114.457
6.0,23.125,112.917
14.0,23.125,112.997
14.0,23.125,113.017
5.0,23.125,113.077
17.0,23.125,113.097
38.0,23.125,113.117
21.0,23.125,113.137
20.0,23.125,113.157
28.0,23.125,113.177
29.0,23.125,113.197
22.0,23.125,113.217
102.0,23.125,113.237
201.0,23.125,113.257
219.0,23.125,113.277
190.0,23.125,113.297
281.0,23.125,113.317
231.0,23.125,113.337
116.0,23.125,113.357
61.0,23.125,113.377
41.0,23.125,113.397
30.0,23.125,113.417
7.0,23.125,113.437
7.0,23.125,113.457
5.0,23.125,113.537
11.0,23.125,113.557
19.0,23.125,113.577
40.0,23.125,113.597
38.0,23.125,113.617
8.0,23.125,113.637
5.0,23.125,113.657
5.0,23.125,113.717
5.0,23.125,113.737
10.0,23.125,113.857
11.0,23.125,113.877
11.0,23.125,113.957
9.0,23.125,113.977
5.0,23.125,114.117
6.0,23.125,114.137
7.0,23.125,114.397
41.0,23.125,114.417
15.0,23.125,114.43700000000001
8.0,23.145,111.757
22.0,23.145,111.777
11.0,23.145,111.797
11.0,23.145,112.557
9.0,23.145,112.57700000000001
9.0,23.145,112.87700000000001
23.0,23.145,112.897
9.0,23.145,112.917
13.0,23.145,113.09700000000001
14.0,23.145,113.117
6.0,23.145,113.137
9.0,23.145,113.177
10.0,23.145,113.197
35.0,23.145,113.21700000000001
80.0,23.145,113.23700000000001
120.0,23.145,113.257
127.0,23.145,113.277
133.0,23.145,113.29700000000001
173.0,23.145,113.31700000000001
150.0,23.145,113.337
77.0,23.145,113.35700000000001
28.0,23.145,113.37700000000001
5.0,23.145,113.51700000000001
8.0,23.145,113.57700000000001
10.0,23.145,113.59700000000001
13.0,23.145,113.617
10.0,23.145,113.637
6.0,23.145,113.977
9.0,23.145,114.117
9.0,23.145,114.137
7.0,23.145,114.417
10.0,23.165,112.557
10.0,23.165,112.577
8.0,23.165,112.857
44.0,23.165,112.877
69.0,23.165,112.897
20.0,23.165,112.917
6.0,23.165,113.077
6.0,23.165,113.097
5.0,23.165,113.137
11.0,23.165,113.197
18.0,23.165,113.217
41.0,23.165,113.237
79.0,23.165,113.257
37.0,23.165,113.277
11.0,23.165,113.297
37.0,23.165,113.317
37.0,23.165,113.337
17.0,23.165,113.357
8.0,23.165,113.377
12.0,23.165,113.397
12.0,23.165,113.417
12.0,23.165,113.437
17.0,23.165,113.457
9.0,23.165,113.477
8.0,23.165,113.497
8.0,23.165,113.517
5.0,23.165,113.597
5.0,23.165,113.617
6.0,23.165,113.637
8.0,23.165,113.657
6.0,23.165,113.717
6.0,23.165,113.777
8.0,23.165,113.797
5.0,23.165,114.257
32.0,23.165,114.277
35.0,23.165,114.29700000000001
8.0,23.165,114.417
6.0,23.185,112.57700000000001
14.0,23.185,112.87700000000001
27.0,23.185,112.897
23.0,23.185,113.15700000000001
16.0,23.185,113.177
5.0,23.185,113.197
9.0,23.185,113.21700000000001
20.0,23.185,113.23700000000001
51.0,23.185,113.257
27.0,23.185,113.277
25.0,23.185,113.31700000000001
34.0,23.185,113.337
13.0,23.185,113.35700000000001
9.0,23.185,113.37700000000001
5.0,23.185,113.417
5.0,23.185,113.43700000000001
11.0,23.185,113.45700000000001
8.0,23.185,113.477
12.0,23.185,113.49700000000001
5.0,23.185,113.51700000000001
5.0,23.185,113.557
9.0,23.185,113.57700000000001
5.0,23.185,113.59700000000001
5.0,23.185,113.71700000000001
9.0,23.185,113.79700000000001
5.0,23.185,114.09700000000001
5.0,23.185,114.117
12.0,23.185,114.277
21.0,23.185,114.297
7.0,23.185,114.397
10.0,23.185,114.417
7.0,23.185,116.49700000000001
6.0,23.205,112.577
21.0,23.205,113.157
12.0,23.205,113.177
9.0,23.205,113.217
21.0,23.205,113.237
44.0,23.205,113.257
33.0,23.205,113.277
14.0,23.205,113.297
6.0,23.205,113.317
13.0,23.205,113.337
6.0,23.205,113.357
7.0,23.205,113.377
6.0,23.205,113.977
5.0,23.205,114.037
6.0,23.205,114.057
6.0,23.205,116.357
5.0,23.205,116.377
6.0,23.205,116.457
6.0,23.205,116.477
5.0,23.225,111.177
12.0,23.225,113.07700000000001
11.0,23.225,113.09700000000001
8.0,23.225,113.21700000000001
12.0,23.225,113.23700000000001
10.0,23.225,113.257
24.0,23.225,113.277
23.0,23.225,113.29700000000001
6.0,23.225,113.31700000000001
5.0,23.225,113.977
6.0,23.225,114.037
6.0,23.225,116.35700000000001
6.0,23.225,116.37700000000001
6.0,23.225,116.45700000000001
8.0,23.225,116.477
5.0,23.245,110.09700000000001
13.0,23.245,111.51700000000001
22.0,23.245,111.537
8.0,23.245,113.017
8.0,23.245,113.137
5.0,23.245,113.237
9.0,23.245,113.257
14.0,23.245,113.277
17.0,23.245,113.297
5.0,23.245,114.137
5.0,23.245,114.15700000000001
5.0,23.245,116.257
5.0,23.245,116.377
9.0,23.245,116.397
20.0,23.245,116.417
11.0,23.245,116.437
12.0,23.245,116.477
5.0,23.245,116.497
29.0,23.245,116.597
15.0,23.245,116.617
5.0,23.265,110.097
5.0,23.265,112.93700000000001
8.0,23.265,113.01700000000001
5.0,23.265,113.117
8.0,23.265,113.137
10.0,23.265,113.21700000000001
11.0,23.265,113.23700000000001
5.0,23.265,113.257
5.0,23.265,113.277
5.0,23.265,113.697
11.0,23.265,113.81700000000001
5.0,23.265,113.837
6.0,23.265,116.177
10.0,23.265,116.31700000000001
6.0,23.265,116.337
17.0,23.265,116.417
7.0,23.265,116.43700000000001
9.0,23.265,116.477
45.0,23.265,116.59700000000001
34.0,23.265,116.617
7.0,23.265,116.71700000000001
9.0,23.285,112.817
5.0,23.285,112.937
10.0,23.285,113.217
10.0,23.285,113.237
5.0,23.285,113.297
6.0,23.285,113.317
9.0,23.285,113.357
5.0,23.285,113.617
5.0,23.285,113.697
10.0,23.285,113.797
45.0,23.285,113.817
41.0,23.285,113.837
6.0,23.285,113.857
9.0,23.285,115.65700000000001
10.0,23.285,116.137
33.0,23.285,116.157
40.0,23.285,116.177
17.0,23.285,116.197
6.0,23.285,116.217
7.0,23.285,116.237
13.0,23.285,116.257
9.0,23.285,116.277
11.0,23.285,116.717
10.0,23.285,116.737
5.0,23.305,112.71700000000001
9.0,23.305,112.81700000000001
11.0,23.305,113.35700000000001
11.0,23.305,113.81700000000001
16.0,23.305,113.837
5.0,23.305,114.477
12.0,23.305,115.657
8.0,23.305,115.677
6.0,23.305,116.117
20.0,23.305,116.137
46.0,23.305,116.15700000000001
45.0,23.305,116.177
15.0,23.305,116.197
8.0,23.305,116.35700000000001
13.0,23.325,112.697
24.0,23.325,112.717
14.0,23.325,112.737
6.0,23.325,113.097
7.0,23.325,113.117
5.0,23.325,113.197
5.0,23.325,113.237
10.0,23.325,113.297
17.0,23.325,116.157
10.0,23.325,116.177
7.0,23.325,116.357
16.0,23.345,112.677
35.0,23.345,112.697
24.0,23.345,112.71700000000001
5.0,23.345,112.917
6.0,23.345,113.09700000000001
8.0,23.345,113.117
5.0,23.345,113.21700000000001
7.0,23.345,113.277
11.0,23.345,113.29700000000001
7.0,23.345,116.037
7.0,23.345,116.057
7.0,23.345,116.15700000000001
6.0,23.345,116.177
5.0,23.345,116.277
5.0,23.345,116.29700000000001
10.0,23.345,116.417
24.0,23.345,116.677
29.0,23.345,116.697
34.0,23.345,116.71700000000001
19.0,23.345,116.73700000000001
14.0,23.345,116.757
9.0,23.365,110.897
29.0,23.365,110.917
16.0,23.365,110.93700000000001
7.0,23.365,113.177
9.0,23.365,113.197
12.0,23.365,113.217
5.0,23.365,113.297
5.0,23.365,113.317
8.0,23.365,116.037
9.0,23.365,116.057
7.0,23.365,116.177
5.0,23.365,116.197
8.0,23.365,116.417
38.0,23.365,116.677
83.0,23.365,116.697
104.0,23.365,116.717
88.0,23.365,116.737
43.0,23.365,116.757
5.0,23.385,110.217
5.0,23.385,110.517
8.0,23.385,110.897
29.0,23.385,110.917
16.0,23.385,110.937
5.0,23.385,113.07700000000001
5.0,23.385,113.09700000000001
6.0,23.385,113.15700000000001
8.0,23.385,113.177
25.0,23.385,113.197
49.0,23.385,113.21700000000001
20.0,23.385,113.23700000000001
7.0,23.385,113.257
6.0,23.385,113.397
6.0,23.385,113.417
5.0,23.385,116.177
12.0,23.385,116.677
37.0,23.385,116.697
59.0,23.385,116.71700000000001
38.0,23.385,116.73700000000001
11.0,23.385,116.757
7.0,23.385,116.777
28.0,23.405,111.23700000000001
29.0,23.405,111.257
16.0,23.405,113.197
55.0,23.405,113.217
36.0,23.405,113.237
5.0,23.405,113.257
8.0,23.405,116.637
7.0,23.405,116.657
12.0,23.405,116.697
26.0,23.405,116.717
8.0,23.405,116.737
5.0,23.405,116.757
7.0,23.405,116.777
6.0,23.425,110.337
6.0,23.425,110.357
27.0,23.425,111.237
20.0,23.425,111.257
13.0,23.425,111.497
7.0,23.425,111.517
7.0,23.425,113.197
7.0,23.425,113.21700000000001
10.0,23.425,113.31700000000001
7.0,23.425,113.337
5.0,23.425,113.477
6.0,23.425,113.49700000000001
8.0,23.425,114.457
9.0,23.425,114.477
24.0,23.425,115.837
18.0,23.425,115.857
5.0,23.425,116.117
12.0,23.425,116.137
5.0,23.425,116.15700000000001
8.0,23.425,116.21700000000001
5.0,23.425,116.23700000000001
8.0,23.425,116.71700000000001
7.0,23.425,116.73700000000001
11.0,23.425,116.757
8.0,23.425,117.01700000000001
9.0,23.445,111.49700000000001
11.0,23.445,111.51700000000001
9.0,23.445,113.157
18.0,23.445,113.177
5.0,23.445,113.277
9.0,23.445,113.317
8.0,23.445,113.337
8.0,23.445,113.477
6.0,23.445,113.497
8.0,23.445,114.477
18.0,23.445,115.837
7.0,23.445,115.85700000000001
6.0,23.445,116.117
16.0,23.445,116.137
7.0,23.445,116.157
8.0,23.445,116.217
20.0,23.445,116.677
15.0,23.445,116.697
11.0,23.445,116.737
22.0,23.445,116.757
24.0,23.445,116.777
7.0,23.465,110.517
7.0,23.465,110.537
13.0,23.465,111.257
45.0,23.465,111.277
39.0,23.465,111.297
33.0,23.465,111.317
11.0,23.465,111.337
5.0,23.465,113.137
15.0,23.465,113.15700000000001
18.0,23.465,113.177
22.0,23.465,116.677
14.0,23.465,116.697
12.0,23.465,116.73700000000001
56.0,23.465,116.757
50.0,23.465,116.777
8.0,23.465,116.79700000000001
6.0,23.465,116.81700000000001
25.0,23.485,111.257
52.0,23.485,111.277
55.0,23.485,111.29700000000001
42.0,23.485,111.31700000000001
5.0,23.485,116.057
5.0,23.485,116.07700000000001
5.0,23.485,116.337
9.0,23.485,116.657
6.0,23.485,116.677
22.0,23.485,116.757
19.0,23.485,116.777
12.0,23.485,116.797
6.0,23.485,116.817
5.0,23.505,116.077
11.0,23.505,116.35700000000001
7.0,23.505,116.37700000000001
6.0,23.505,116.417
5.0,23.505,116.43700000000001
13.0,23.505,116.477
12.0,23.505,116.49700000000001
9.0,23.505,116.637
12.0,23.505,116.65700000000001
13.0,23.505,116.777
13.0,23.505,116.79700000000001
19.0,23.525,110.397
7.0,23.525,110.417
9.0,23.525,113.577
11.0,23.525,113.597
5.0,23.525,116.297
7.0,23.525,116.317
5.0,23.525,116.337
19.0,23.525,116.357
20.0,23.525,116.377
7.0,23.525,116.397
6.0,23.525,116.417
7.0,23.525,116.477
8.0,23.525,116.617
10.0,23.525,116.637
6.0,23.525,116.797
23.0,23.545,110.377
39.0,23.545,110.397
14.0,23.545,110.417
5.0,23.545,111.357
6.0,23.545,112.95700000000001
8.0,23.545,112.977
6.0,23.545,113.117
34.0,23.545,113.57700000000001
39.0,23.545,113.59700000000001
7.0,23.545,116.23700000000001
9.0,23.545,116.257
17.0,23.545,116.31700000000001
12.0,23.545,116.337
51.0,23.545,116.35700000000001
60.0,23.545,116.37700000000001
16.0,23.545,116.397
5.0,23.545,116.79700000000001
11.0,23.545,116.81700000000001
8.0,23.565,110.397
5.0,23.565,111.35700000000001
5.0,23.565,112.957
8.0,23.565,112.977
6.0,23.565,113.117
6.0,23.565,113.137
6.0,23.565,113.577
9.0,23.565,113.597
5.0,23.565,114.617
5.0,23.565,116.057
6.0,23.565,116.07700000000001
5.0,23.565,116.197
5.0,23.565,116.217
8.0,23.565,116.237
11.0,23.565,116.257
15.0,23.565,116.317
17.0,23.565,116.337
36.0,23.565,116.357
37.0,23.565,116.377
16.0,23.565,116.397
16.0,23.565,116.417
9.0,23.565,116.437
6.0,23.565,116.597
12.0,23.565,116.817
8.0,23.565,116.837
5.0,23.585,113.07700000000001
5.0,23.585,114.617
6.0,23.585,116.337
12.0,23.585,116.417
6.0,23.585,116.43700000000001
6.0,23.585,116.45700000000001
5.0,23.585,116.477
5.0,23.585,116.51700000000001
5.0,23.585,116.59700000000001
11.0,23.605,113.077
6.0,23.605,113.097
5.0,23.605,113.417
5.0,23.605,116.317
6.0,23.605,116.337
5.0,23.605,116.597
5.0,23.605,116.937
8.0,23.625,112.417
21.0,23.625,112.43700000000001
11.0,23.625,112.45700000000001
5.0,23.625,113.057
5.0,23.625,113.07700000000001
5.0,23.625,113.417
5.0,23.625,113.43700000000001
24.0,23.625,115.177
18.0,23.625,115.197
7.0,23.625,116.277
7.0,23.625,116.29700000000001
7.0,23.625,116.57700000000001
5.0,23.625,116.59700000000001
5.0,23.625,116.617
5.0,23.625,116.93700000000001
5.0,23.645,110.697
15.0,23.645,112.437
6.0,23.645,113.057
5.0,23.645,114.65700000000001
7.0,23.645,114.677
22.0,23.645,115.177
15.0,23.645,115.197
14.0,23.645,116.577
16.0,23.645,116.597
37.0,23.645,116.617
30.0,23.645,116.637
9.0,23.645,116.657
5.0,23.665,110.297
5.0,23.665,110.317
5.0,23.665,110.697
7.0,23.665,112.87700000000001
7.0,23.665,112.897
16.0,23.665,113.037
31.0,23.665,113.057
9.0,23.665,113.07700000000001
5.0,23.665,113.09700000000001
9.0,23.665,116.557
13.0,23.665,116.57700000000001
12.0,23.665,116.59700000000001
49.0,23.665,116.617
55.0,23.665,116.637
22.0,23.665,116.65700000000001
